"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-06 23:00:00,-4.04942321777344,0.725418090820312,8.96372222900391,101109.5625,164.822006225586,0.000812718644738197,0.0129924900829792,0.00283226533792913,1.93836879730225
2025-01-07,-4.51162719726562,0.376495361328125,8.97446441650391,101165.25,163.540481567383,0.000820783199742436,0.0130488760769367,0.00297034275718033,1.952392578125
2025-01-07 01:00:00,-4.42378234863281,-0.240020751953125,8.98667144775391,101204.8125,162.063583374023,0.000803926028311253,0.0131071396172047,0.00306594185531139,1.96645927429199
2025-01-07 02:00:00,-3.75215148925781,-0.06103515625,8.99936676025391,101215.5,160.434356689453,0.000766155077144504,0.0131620019674301,0.00311465980485082,1.97900390625
2025-01-07 03:00:00,-3.21514892578125,0.25225830078125,9.01303863525391,101161.9375,158.977432250977,0.00073909037746489,0.0131910443305969,0.00310563202947378,1.98766899108887
2025-01-07 04:00:00,-3.1126708984375,0.371810913085938,9.02671051025391,101079.3125,157.906921386719,0.000762177631258965,0.0131823942065239,0.0030378932133317,1.99012756347656
2025-01-07 05:00:00,-3.41169738769531,0.362594604492188,9.03891754150391,101016.25,157.168243408203,0.00075897597707808,0.0131460353732109,0.00295676477253437,1.98815536499023
2025-01-07 06:00:00,-3.26165771484375,0.1416015625,9.05014801025391,100977.9375,156.698211669922,0.000731911743059754,0.0130922347307205,0.00286993850022554,1.98375415802002
2025-01-07 07:00:00,-2.68214416503906,-0.0103302001953125,9.05991363525391,101000,156.523452758789,0.000701506854966283,0.0130180604755878,0.00276885880157351,1.97446441650391
2025-01-07 08:00:00,-2.41156005859375,0.146575927734375,9.06821441650391,101032.125,156.664688110352,0.000685349106788635,0.0129269547760487,0.00265051913447678,1.96212577819824
2025-01-07 09:00:00,-2.36868286132812,0.199432373046875,9.07505035400391,101091.8125,157.094024658203,0.000689808977767825,0.0128230378031731,0.00252073002047837,1.94731998443604
2025-01-07 10:00:00,-2.79849243164062,-0.893646240234375,9.08335113525391,101089.5,157.602523803711,0.000798694090917706,0.0127108581364155,0.0024360534735024,1.93268299102783
2025-01-07 11:00:00,-2.58348083496094,-1.04470825195312,9.08579254150391,101094,158.297409057617,0.000792673788964748,0.0126187466084957,0.00239407573826611,1.91947746276855
